NS ColMember_1.
    ElemID              NF [N]              My [Nmm]            Mz [Nmm]            Vy [N]              Vz [N]              T [N/mm]            Y_LOC   
       1257.     -0.23836161E+06     -0.26884994E+06     -0.75851081E+06     -0.30169778E+03     -0.14674149E+04      0.19640742E+06      0.33420000E+04
       1258.     -0.23836162E+06     -0.28349325E+06     -0.75539300E+06     -0.32145935E+03     -0.14602113E+04      0.19640742E+06      0.33420000E+04
       1259.     -0.23836164E+06     -0.29806262E+06     -0.75207800E+06     -0.34113693E+03     -0.14526266E+04      0.19640742E+06      0.33420000E+04
       1260.     -0.23836166E+06     -0.31255422E+06     -0.74856650E+06     -0.36072537E+03     -0.14446627E+04      0.19640742E+06      0.33420000E+04
NS BraceMember_1.
    ElemID              NF [N]              My [Nmm]            Mz [Nmm]            Vy [N]              Vz [N]              T [N/mm]            Y_LOC   
       1261.     -0.37289874E+03      0.41108779E+04     -0.79724136E+04     -0.45531834E+02     -0.23849691E+02     -0.26757314E+04      0.87000000E+02
       1262.     -0.37289713E+03      0.38789990E+04     -0.75296816E+04     -0.45541916E+02     -0.23855610E+02     -0.26757314E+04      0.87000000E+02
       1263.     -0.37289560E+03      0.36470630E+04     -0.70868555E+04     -0.45551407E+02     -0.23861217E+02     -0.26757314E+04      0.87000000E+02
       1264.     -0.37289420E+03      0.34150728E+04     -0.66439404E+04     -0.45560303E+02     -0.23866516E+02     -0.26757314E+04      0.87000000E+02
       1265.     -0.37289285E+03      0.31830312E+04     -0.62009429E+04     -0.45568607E+02     -0.23871502E+02     -0.26757314E+04      0.87000000E+02
       1266.     -0.37289160E+03      0.29509414E+04     -0.57578677E+04     -0.45576317E+02     -0.23876179E+02     -0.26757314E+04      0.87000000E+02
       1267.     -0.37289047E+03      0.27188064E+04     -0.53147212E+04     -0.45583431E+02     -0.23880545E+02     -0.26757314E+04      0.87000000E+02
       1268.     -0.37288940E+03      0.24866292E+04     -0.48715093E+04     -0.45589954E+02     -0.23884600E+02     -0.26757314E+04      0.87000000E+02
       1269.     -0.37288843E+03      0.22544126E+04     -0.44282373E+04     -0.45595886E+02     -0.23888344E+02     -0.26757314E+04      0.87000000E+02
       1270.     -0.37288757E+03      0.20221599E+04     -0.39849111E+04     -0.45601219E+02     -0.23891775E+02     -0.26757314E+04      0.87000000E+02
       1271.     -0.37288678E+03      0.17898741E+04     -0.35415366E+04     -0.45605961E+02     -0.23894897E+02     -0.26757314E+04      0.87000000E+02
       1272.     -0.37288611E+03      0.15575583E+04     -0.30981199E+04     -0.45610107E+02     -0.23897709E+02     -0.26757314E+04      0.87000000E+02
       1273.     -0.37288550E+03      0.13252153E+04     -0.26546663E+04     -0.45613663E+02     -0.23900208E+02     -0.26757314E+04      0.87000000E+02
       1274.     -0.37288501E+03      0.10928483E+04     -0.22111816E+04     -0.45616623E+02     -0.23902397E+02     -0.26757314E+04      0.87000000E+02
       1275.     -0.37288458E+03      0.86046014E+03     -0.17676716E+04     -0.45618988E+02     -0.23904274E+02     -0.26757314E+04      0.87000000E+02
       1276.     -0.37288428E+03      0.62805402E+03     -0.13241423E+04     -0.45620762E+02     -0.23905840E+02     -0.26757314E+04      0.87000000E+02
       1277.     -0.37288406E+03      0.39563287E+03     -0.88059937E+03     -0.45621937E+02     -0.23907095E+02     -0.26757314E+04      0.87000000E+02
       1278.     -0.37288391E+03      0.16319977E+03     -0.43704852E+03     -0.45622520E+02     -0.23908039E+02     -0.26757314E+04      0.87000000E+02
       1279.     -0.37288388E+03     -0.69242279E+02      0.65044661E+01     -0.45622513E+02     -0.23908672E+02     -0.26757314E+04      0.87000000E+02
       1280.     -0.37288394E+03     -0.30169025E+03      0.45005380E+03     -0.45621906E+02     -0.23908993E+02     -0.26757314E+04      0.87000000E+02
       1281.     -0.37288409E+03     -0.53414111E+03      0.89359369E+03     -0.45620708E+02     -0.23909002E+02     -0.26757314E+04      0.87000000E+02
       1282.     -0.37288431E+03     -0.76659180E+03      0.13371184E+04     -0.45618916E+02     -0.23908701E+02     -0.26757314E+04      0.87000000E+02
       1283.     -0.37288464E+03     -0.99903937E+03      0.17806221E+04     -0.45616531E+02     -0.23908089E+02     -0.26757314E+04      0.87000000E+02
       1284.     -0.37288507E+03     -0.12314807E+04      0.22240989E+04     -0.45613552E+02     -0.23907166E+02     -0.26757314E+04      0.87000000E+02
       1285.     -0.37288559E+03     -0.14639128E+04      0.26675435E+04     -0.45609978E+02     -0.23905930E+02     -0.26757314E+04      0.87000000E+02
       1286.     -0.37288620E+03     -0.16963328E+04      0.31109495E+04     -0.45605808E+02     -0.23904383E+02     -0.26757314E+04      0.87000000E+02
       1287.     -0.37288690E+03     -0.19287374E+04      0.35543115E+04     -0.45601048E+02     -0.23902525E+02     -0.26757314E+04      0.87000000E+02
       1288.     -0.37288770E+03     -0.21611238E+04      0.39976238E+04     -0.45595692E+02     -0.23900356E+02     -0.26757314E+04      0.87000000E+02
       1289.     -0.37288858E+03     -0.23934888E+04      0.44408804E+04     -0.45589745E+02     -0.23897875E+02     -0.26757314E+04      0.87000000E+02
       1290.     -0.37288956E+03     -0.26258296E+04      0.48840752E+04     -0.45583202E+02     -0.23895082E+02     -0.26757314E+04      0.87000000E+02
       1291.     -0.37289062E+03     -0.28581428E+04      0.53272036E+04     -0.45576065E+02     -0.23891979E+02     -0.26757314E+04      0.87000000E+02
       1292.     -0.37289178E+03     -0.30904258E+04      0.57702583E+04     -0.45568336E+02     -0.23888565E+02     -0.26757314E+04      0.87000000E+02
       1293.     -0.37289304E+03     -0.33226750E+04      0.62132349E+04     -0.45560013E+02     -0.23884840E+02     -0.26757314E+04      0.87000000E+02
       1294.     -0.37289441E+03     -0.35548882E+04      0.66561270E+04     -0.45551098E+02     -0.23880804E+02     -0.26757314E+04      0.87000000E+02
       1295.     -0.37289584E+03     -0.37870618E+04      0.70989282E+04     -0.45541588E+02     -0.23876455E+02     -0.26757314E+04      0.87000000E+02
       1296.     -0.37289737E+03     -0.40191929E+04      0.75416338E+04     -0.45531487E+02     -0.23871798E+02     -0.26757314E+04      0.87000000E+02
NS BraceMember_2.
    ElemID              NF [N]              My [Nmm]            Mz [Nmm]            Vy [N]              Vz [N]              T [N/mm]            Y_LOC   
       1297.     -0.15484114E+04     -0.53347329E+04     -0.32945789E+04     -0.24244776E+02      0.29679167E+02     -0.24203796E+04      0.87000000E+02
       1298.     -0.15484105E+04     -0.50377842E+04     -0.30520515E+04     -0.24263273E+02      0.29708553E+02     -0.24203796E+04      0.87000000E+02
       1299.     -0.15484097E+04     -0.47405513E+04     -0.28093452E+04     -0.24280384E+02      0.29736240E+02     -0.24203796E+04      0.87000000E+02
       1300.     -0.15484089E+04     -0.44430503E+04     -0.25664739E+04     -0.24296106E+02      0.29762226E+02     -0.24203796E+04      0.87000000E+02
       1301.     -0.15484082E+04     -0.41452983E+04     -0.23234517E+04     -0.24310438E+02      0.29786510E+02     -0.24203796E+04      0.87000000E+02
       1302.     -0.15484076E+04     -0.38473130E+04     -0.20802922E+04     -0.24323380E+02      0.29809088E+02     -0.24203796E+04      0.87000000E+02
       1303.     -0.15484070E+04     -0.35491111E+04     -0.18370094E+04     -0.24334930E+02      0.29829962E+02     -0.24203796E+04      0.87000000E+02
       1304.     -0.15484065E+04     -0.32507097E+04     -0.15936172E+04     -0.24345091E+02      0.29849129E+02     -0.24203796E+04      0.87000000E+02
       1305.     -0.15484060E+04     -0.29521257E+04     -0.13501296E+04     -0.24353857E+02      0.29866589E+02     -0.24203796E+04      0.87000000E+02
       1306.     -0.15484056E+04     -0.26533762E+04     -0.11065607E+04     -0.24361231E+02      0.29882338E+02     -0.24203796E+04      0.87000000E+02
       1307.     -0.15484053E+04     -0.23544788E+04     -0.86292395E+03     -0.24367212E+02      0.29896379E+02     -0.24203796E+04      0.87000000E+02
       1308.     -0.15484049E+04     -0.20554497E+04     -0.61923370E+03     -0.24371798E+02      0.29908710E+02     -0.24203796E+04      0.87000000E+02
       1309.     -0.15484047E+04     -0.17563068E+04     -0.37550372E+03     -0.24374990E+02      0.29919329E+02     -0.24203796E+04      0.87000000E+02
       1310.     -0.15484045E+04     -0.14570669E+04     -0.13174797E+03     -0.24376789E+02      0.29928238E+02     -0.24203796E+04      0.87000000E+02
       1311.     -0.15484043E+04     -0.11577471E+04      0.11201958E+03     -0.24377193E+02      0.29935434E+02     -0.24203796E+04      0.87000000E+02
       1312.     -0.15484043E+04     -0.85836450E+03      0.35578503E+03     -0.24376204E+02      0.29940918E+02     -0.24203796E+04      0.87000000E+02
       1313.     -0.15484042E+04     -0.55893634E+03      0.59953436E+03     -0.24373817E+02      0.29944689E+02     -0.24203796E+04      0.87000000E+02
       1314.     -0.15484043E+04     -0.25947968E+03      0.84325372E+03     -0.24370039E+02      0.29946747E+02     -0.24203796E+04      0.87000000E+02
       1315.     -0.15484043E+04      0.39988358E+02      0.10869292E+04     -0.24364866E+02      0.29947090E+02     -0.24203796E+04      0.87000000E+02
       1316.     -0.15484044E+04      0.33945059E+03      0.13305466E+04     -0.24358299E+02      0.29945723E+02     -0.24203796E+04      0.87000000E+02
       1317.     -0.15484047E+04      0.63888995E+03      0.15740923E+04     -0.24350340E+02      0.29942640E+02     -0.24203796E+04      0.87000000E+02
       1318.     -0.15484049E+04      0.93828925E+03      0.18175522E+04     -0.24340986E+02      0.29937847E+02     -0.24203796E+04      0.87000000E+02
       1319.     -0.15484052E+04      0.12376315E+04      0.20609124E+04     -0.24330240E+02      0.29931341E+02     -0.24203796E+04      0.87000000E+02
       1320.     -0.15484055E+04      0.15368993E+04      0.23041589E+04     -0.24318102E+02      0.29923122E+02     -0.24203794E+04      0.87000000E+02
       1321.     -0.15484059E+04      0.18360758E+04      0.25472781E+04     -0.24304573E+02      0.29913193E+02     -0.24203794E+04      0.87000000E+02
       1322.     -0.15484064E+04      0.21351438E+04      0.27902559E+04     -0.24289654E+02      0.29901552E+02     -0.24203794E+04      0.87000000E+02
       1323.     -0.15484069E+04      0.24340862E+04      0.30330781E+04     -0.24273344E+02      0.29888201E+02     -0.24203794E+04      0.87000000E+02
       1324.     -0.15484075E+04      0.27328857E+04      0.32757312E+04     -0.24255646E+02      0.29873138E+02     -0.24203794E+04      0.87000000E+02
       1325.     -0.15484081E+04      0.30315256E+04      0.35182012E+04     -0.24236561E+02      0.29856369E+02     -0.24203794E+04      0.87000000E+02
       1326.     -0.15484087E+04      0.33299885E+04      0.37604741E+04     -0.24216087E+02      0.29837893E+02     -0.24203794E+04      0.87000000E+02
       1327.     -0.15484094E+04      0.36282576E+04      0.40025361E+04     -0.24194229E+02      0.29817709E+02     -0.24203794E+04      0.87000000E+02
       1328.     -0.15484103E+04      0.39263154E+04      0.42443735E+04     -0.24170986E+02      0.29795818E+02     -0.24203794E+04      0.87000000E+02
       1329.     -0.15484111E+04      0.42241455E+04      0.44859722E+04     -0.24146362E+02      0.29772226E+02     -0.24203794E+04      0.87000000E+02
       1330.     -0.15484120E+04      0.45217300E+04      0.47273188E+04     -0.24120354E+02      0.29746929E+02     -0.24203794E+04      0.87000000E+02
       1331.     -0.15484130E+04      0.48190527E+04      0.49683994E+04     -0.24092966E+02      0.29719933E+02     -0.24203794E+04      0.87000000E+02
NS BraceMember_3.
    ElemID              NF [N]              My [Nmm]            Mz [Nmm]            Vy [N]              Vz [N]              T [N/mm]            Y_LOC   
       1332.     -0.15924403E+03     -0.56886328E+04      0.11642182E+05      0.65400787E+02      0.32712101E+02     -0.19026620E+04      0.87000000E+02
       1333.     -0.15924072E+03     -0.53706030E+04      0.11006299E+05      0.65406975E+02      0.32715843E+02     -0.19026620E+04      0.87000000E+02
       1334.     -0.15923759E+03     -0.50525371E+04      0.10370357E+05      0.65412796E+02      0.32719406E+02     -0.19026620E+04      0.87000000E+02
       1335.     -0.15923466E+03     -0.47344355E+04      0.97343633E+04      0.65418251E+02      0.32722782E+02     -0.19026620E+04      0.87000000E+02
       1336.     -0.15923192E+03     -0.44163013E+04      0.90983174E+04      0.65423347E+02      0.32725983E+02     -0.19026620E+04      0.87000000E+02
       1337.     -0.15922935E+03     -0.40981348E+04      0.84622246E+04      0.65428078E+02      0.32728996E+02     -0.19026620E+04      0.87000000E+02
       1338.     -0.15922697E+03     -0.37799392E+04      0.78260889E+04      0.65432449E+02      0.32731831E+02     -0.19026620E+04      0.87000000E+02
       1339.     -0.15922478E+03     -0.34617153E+04      0.71899126E+04      0.65436447E+02      0.32734482E+02     -0.19026620E+04      0.87000000E+02
       1340.     -0.15922278E+03     -0.31434653E+04      0.65537002E+04      0.65440086E+02      0.32736950E+02     -0.19026620E+04      0.87000000E+02
       1341.     -0.15922096E+03     -0.28251909E+04      0.59174546E+04      0.65443359E+02      0.32739239E+02     -0.19026620E+04      0.87000000E+02
       1342.     -0.15921933E+03     -0.25068938E+04      0.52811797E+04      0.65446274E+02      0.32741344E+02     -0.19026620E+04      0.87000000E+02
       1343.     -0.15921790E+03     -0.21885759E+04      0.46448789E+04      0.65448822E+02      0.32743267E+02     -0.19026620E+04      0.87000000E+02
       1344.     -0.15921663E+03     -0.18702386E+04      0.40085554E+04      0.65451004E+02      0.32745007E+02     -0.19026620E+04      0.87000000E+02
       1345.     -0.15921556E+03     -0.15518843E+04      0.33722134E+04      0.65452827E+02      0.32746567E+02     -0.19026620E+04      0.87000000E+02
       1346.     -0.15921469E+03     -0.12335142E+04      0.27358562E+04      0.65454277E+02      0.32747944E+02     -0.19026620E+04      0.87000000E+02
       1347.     -0.15921399E+03     -0.91513031E+03      0.20994871E+04      0.65455368E+02      0.32749138E+02     -0.19026620E+04      0.87000000E+02
       1348.     -0.15921349E+03     -0.59673438E+03      0.14631099E+04      0.65456100E+02      0.32750153E+02     -0.19026620E+04      0.87000000E+02
       1349.     -0.15921317E+03     -0.27832822E+03      0.82672797E+03      0.65456467E+02      0.32750984E+02     -0.19026620E+04      0.87000000E+02
       1350.     -0.15921303E+03      0.40086475E+02      0.19034497E+03      0.65456467E+02      0.32751633E+02     -0.19026620E+04      0.87000000E+02
