NS ColMember_1.
    ElemID              NF [N]              My [Nmm]            Mz [Nmm]            Vy [N]              Vz [N]              T [N/mm]            Y_LOC   
        181.      0.11077174E+06      0.23183097E+06     -0.69749031E+06     -0.12130043E+04      0.33356110E+03      0.22278823E+06      0.15370000E+04
        182.      0.11077174E+06      0.23516658E+06     -0.68536031E+06     -0.12130043E+04      0.33356110E+03      0.22278823E+06      0.15370000E+04
        183.      0.11077174E+06      0.23850219E+06     -0.67323025E+06     -0.12130043E+04      0.33356110E+03      0.22278823E+06      0.15370000E+04
        184.      0.11077174E+06      0.24183781E+06     -0.66110019E+06     -0.12130043E+04      0.33356110E+03      0.22278823E+06      0.15370000E+04
NS ColMember_19.
    ElemID              NF [N]              My [Nmm]            Mz [Nmm]            Vy [N]              Vz [N]              T [N/mm]            Y_LOC   
        185.      0.11069681E+06      0.20446262E+06      0.66127269E+06     -0.10963088E+04      0.26436133E+04      0.21874902E+06      0.17070000E+04
        186.      0.11069681E+06      0.22428972E+06      0.66949500E+06     -0.10963088E+04      0.26436133E+04      0.21874902E+06      0.17070000E+04
NS ColMember_20.
    ElemID              NF [N]              My [Nmm]            Mz [Nmm]            Vy [N]              Vz [N]              T [N/mm]            Y_LOC   
        187.      0.10948758E+06      0.19866970E+06     -0.65372819E+06      0.14897472E+03     -0.19050017E+04      0.21106145E+06      0.17220000E+04
        188.      0.10948758E+06      0.17961969E+06     -0.65521794E+06      0.14897472E+03     -0.19050017E+04      0.21106145E+06      0.17220000E+04
        189.      0.10948758E+06      0.16056967E+06     -0.65670769E+06      0.14897472E+03     -0.19050017E+04      0.21106145E+06      0.17220000E+04
        190.      0.10948758E+06      0.14151966E+06     -0.65819744E+06      0.14897472E+03     -0.19050017E+04      0.21106145E+06      0.17220000E+04
        191.      0.10948758E+06      0.12246964E+06     -0.65968719E+06      0.14897472E+03     -0.19050017E+04      0.21106145E+06      0.17220000E+04
        192.      0.10948758E+06      0.10341962E+06     -0.66117694E+06      0.14897472E+03     -0.19050017E+04      0.21106145E+06      0.17220000E+04
        193.      0.10948758E+06      0.84369602E+05     -0.66266669E+06      0.14897472E+03     -0.19050017E+04      0.21106145E+06      0.17220000E+04
        194.      0.10948758E+06      0.65319586E+05     -0.66415644E+06      0.14897472E+03     -0.19050017E+04      0.21106145E+06      0.17220000E+04
        195.      0.10948758E+06      0.46269566E+05     -0.66564619E+06      0.14897472E+03     -0.19050017E+04      0.21106145E+06      0.17220000E+04
        196.      0.10948758E+06      0.27219551E+05     -0.66713594E+06      0.14897472E+03     -0.19050017E+04      0.21106145E+06      0.17220000E+04
        197.      0.10948758E+06      0.81695337E+04     -0.66862569E+06      0.14897472E+03     -0.19050017E+04      0.21106145E+06      0.17220000E+04
        198.      0.10948758E+06     -0.10880483E+05     -0.67011544E+06      0.14897472E+03     -0.19050017E+04      0.21106145E+06      0.17220000E+04
        199.      0.10948758E+06     -0.29930500E+05     -0.67160512E+06      0.14897472E+03     -0.19050017E+04      0.21106145E+06      0.17220000E+04
        200.      0.10948758E+06     -0.48980516E+05     -0.67309488E+06      0.14897472E+03     -0.19050017E+04      0.21106145E+06      0.17220000E+04
        201.      0.10948758E+06     -0.68030531E+05     -0.67458462E+06      0.14897472E+03     -0.19050017E+04      0.21106145E+06      0.17220000E+04
        202.      0.10948758E+06     -0.87080555E+05     -0.67607438E+06      0.14897472E+03     -0.19050017E+04      0.21106145E+06      0.17220000E+04
        203.      0.10948758E+06     -0.10613057E+06     -0.67756412E+06      0.14897472E+03     -0.19050017E+04      0.21106145E+06      0.17220000E+04
        204.      0.10948758E+06     -0.12518059E+06     -0.67905388E+06      0.14897472E+03     -0.19050017E+04      0.21106145E+06      0.17220000E+04
        205.      0.10948758E+06     -0.14423061E+06     -0.68054362E+06      0.14897472E+03     -0.19050017E+04      0.21106145E+06      0.17220000E+04
        206.      0.10948758E+06     -0.16328062E+06     -0.68203338E+06      0.14897472E+03     -0.19050017E+04      0.21106145E+06      0.17220000E+04
        207.      0.10948758E+06     -0.18233064E+06     -0.68352312E+06      0.14897472E+03     -0.19050017E+04      0.21106145E+06      0.17220000E+04
        208.      0.10948758E+06     -0.20138066E+06     -0.68501288E+06      0.14897472E+03     -0.19050017E+04      0.21106145E+06      0.17220000E+04
        209.      0.10948758E+06     -0.22043067E+06     -0.68650262E+06      0.14897472E+03     -0.19050017E+04      0.21106145E+06      0.17220000E+04
        210.      0.10948758E+06     -0.23948069E+06     -0.68799238E+06      0.14897472E+03     -0.19050017E+04      0.21106145E+06      0.17220000E+04
        211.      0.10948758E+06     -0.25853070E+06     -0.68948212E+06      0.14897472E+03     -0.19050017E+04      0.21106145E+06      0.17220000E+04
        212.      0.10948758E+06     -0.27758072E+06     -0.69097188E+06      0.14897472E+03     -0.19050017E+04      0.21106145E+06      0.17220000E+04
        213.      0.10948758E+06     -0.29663075E+06     -0.69246162E+06      0.14897472E+03     -0.19050017E+04      0.21106145E+06      0.17220000E+04
        214.      0.10948758E+06     -0.31568075E+06     -0.69395138E+06      0.14897472E+03     -0.19050017E+04      0.21106145E+06      0.17220000E+04
        215.      0.10948758E+06     -0.33473078E+06     -0.69544112E+06      0.14897472E+03     -0.19050017E+04      0.21106145E+06      0.17220000E+04
NS ColMember_21.
    ElemID              NF [N]              My [Nmm]            Mz [Nmm]            Vy [N]              Vz [N]              T [N/mm]            Y_LOC   
        216.      0.11489219E+06     -0.37877822E+06     -0.71310369E+06      0.13902502E+03      0.44494927E+04      0.21571878E+06      0.20120000E+04
        217.      0.11489219E+06     -0.34540700E+06     -0.71414638E+06      0.13902502E+03      0.44494927E+04      0.21571878E+06      0.20120000E+04
NS ColMember_22.
    ElemID              NF [N]              My [Nmm]            Mz [Nmm]            Vy [N]              Vz [N]              T [N/mm]            Y_LOC   
        218.      0.11489219E+06     -0.32463084E+06     -0.73275094E+06      0.43381699E+03      0.15548335E+04      0.21590067E+06      0.20270000E+04
        219.      0.11489219E+06     -0.31296959E+06     -0.73600456E+06      0.43381699E+03      0.15548335E+04      0.21590067E+06      0.20270000E+04
NS ColMember_23.
    ElemID              NF [N]              My [Nmm]            Mz [Nmm]            Vy [N]              Vz [N]              T [N/mm]            Y_LOC   
        220.      0.11468288E+06      0.21741253E+06      0.85962269E+06      0.44102979E+03     -0.17624037E+04      0.21287873E+06      0.20420000E+04
        221.      0.11468288E+06      0.19978850E+06      0.85521238E+06      0.44102979E+03     -0.17624037E+04      0.21287873E+06      0.20420000E+04
        222.      0.11468288E+06      0.18216447E+06      0.85080206E+06      0.44102979E+03     -0.17624037E+04      0.21287873E+06      0.20420000E+04
        223.      0.11468288E+06      0.16454042E+06      0.84639175E+06      0.44102979E+03     -0.17624037E+04      0.21287873E+06      0.20420000E+04
        224.      0.11468288E+06      0.14691639E+06      0.84198150E+06      0.44102979E+03     -0.17624037E+04      0.21287873E+06      0.20420000E+04
        225.      0.11468288E+06      0.12929235E+06      0.83757119E+06      0.44102979E+03     -0.17624037E+04      0.21287873E+06      0.20420000E+04
        226.      0.11468288E+06      0.11166831E+06      0.83316088E+06      0.44102979E+03     -0.17624037E+04      0.21287873E+06      0.20420000E+04
        227.      0.11468288E+06      0.94044273E+05      0.82875056E+06      0.44102979E+03     -0.17624037E+04      0.21287873E+06      0.20420000E+04
        228.      0.11468288E+06      0.76420242E+05      0.82434031E+06      0.44102979E+03     -0.17624037E+04      0.21287873E+06      0.20420000E+04
        229.      0.11468288E+06      0.58796203E+05      0.81993000E+06      0.44102979E+03     -0.17624037E+04      0.21287873E+06      0.20420000E+04
        230.      0.11468288E+06      0.41172164E+05      0.81551969E+06      0.44102979E+03     -0.17624037E+04      0.21287873E+06      0.20420000E+04
        231.      0.11468288E+06      0.23548129E+05      0.81110938E+06      0.44102979E+03     -0.17624037E+04      0.21287873E+06      0.20420000E+04
        232.      0.11468288E+06      0.59240913E+04      0.80669912E+06      0.44102979E+03     -0.17624037E+04      0.21287873E+06      0.20420000E+04
        233.      0.11468288E+06     -0.11699946E+05      0.80228881E+06      0.44102979E+03     -0.17624037E+04      0.21287873E+06      0.20420000E+04
        234.      0.11468288E+06     -0.29323982E+05      0.79787850E+06      0.44102979E+03     -0.17624037E+04      0.21287873E+06      0.20420000E+04
        235.      0.11468288E+06     -0.46948020E+05      0.79346819E+06      0.44102979E+03     -0.17624037E+04      0.21287873E+06      0.20420000E+04
        236.      0.11468288E+06     -0.64572059E+05      0.78905788E+06      0.44102979E+03     -0.17624037E+04      0.21287873E+06      0.20420000E+04
        237.      0.11468288E+06     -0.82196094E+05      0.78464762E+06      0.44102979E+03     -0.17624037E+04      0.21287873E+06      0.20420000E+04
        238.      0.11468288E+06     -0.99820133E+05      0.78023731E+06      0.44102979E+03     -0.17624037E+04      0.21287873E+06      0.20420000E+04
        239.      0.11468288E+06     -0.11744416E+06      0.77582700E+06      0.44102979E+03     -0.17624037E+04      0.21287873E+06      0.20420000E+04
        240.      0.11468288E+06     -0.13506820E+06      0.77141669E+06      0.44102979E+03     -0.17624037E+04      0.21287873E+06      0.20420000E+04
        241.      0.11468288E+06     -0.15269223E+06      0.76700644E+06      0.44102979E+03     -0.17624037E+04      0.21287873E+06      0.20420000E+04
        242.      0.11468288E+06     -0.17031628E+06      0.76259612E+06      0.44102979E+03     -0.17624037E+04      0.21287873E+06      0.20420000E+04
        243.      0.11468288E+06     -0.18794031E+06      0.75818581E+06      0.44102979E+03     -0.17624037E+04      0.21287873E+06      0.20420000E+04
        244.      0.11468288E+06     -0.20556436E+06      0.75377550E+06      0.44102979E+03     -0.17624037E+04      0.21287873E+06      0.20420000E+04
        245.      0.11468288E+06     -0.22318839E+06      0.74936525E+06      0.44102979E+03     -0.17624037E+04      0.21287873E+06      0.20420000E+04
        246.      0.11468288E+06     -0.24081242E+06      0.74495494E+06      0.44102979E+03     -0.17624037E+04      0.21287873E+06      0.20420000E+04
        247.      0.11468288E+06     -0.25843647E+06      0.74054462E+06      0.44102979E+03     -0.17624037E+04      0.21287873E+06      0.20420000E+04
        248.      0.11468288E+06     -0.27606050E+06      0.73613431E+06      0.44102979E+03     -0.17624037E+04      0.21287873E+06      0.20420000E+04
NS ColMember_24.
    ElemID              NF [N]              My [Nmm]            Mz [Nmm]            Vy [N]              Vz [N]              T [N/mm]            Y_LOC   
        249.      0.11069648E+06      0.22060297E+06     -0.88988856E+06     -0.36288347E+04     -0.58749481E+03      0.21887520E+06      0.23320000E+04
        250.      0.11069648E+06      0.21619677E+06     -0.86267225E+06     -0.36288347E+04     -0.58749481E+03      0.21887520E+06      0.23320000E+04
NS ColMember_25.
    ElemID              NF [N]              My [Nmm]            Mz [Nmm]            Vy [N]              Vz [N]              T [N/mm]            Y_LOC   
        251.      0.11077140E+06      0.18812797E+06     -0.85578600E+06     -0.12126864E+04      0.33345966E+03      0.22336247E+06      0.23470000E+04
        252.      0.11077140E+06      0.19146256E+06     -0.84365912E+06     -0.12126864E+04      0.33345966E+03      0.22336247E+06      0.23470000E+04
        253.      0.11077140E+06      0.19479716E+06     -0.83153225E+06     -0.12126864E+04      0.33345966E+03      0.22336247E+06      0.23470000E+04
        254.      0.11077140E+06      0.19813177E+06     -0.81940544E+06     -0.12126864E+04      0.33345966E+03      0.22336247E+06      0.23470000E+04
        255.      0.11077140E+06      0.20146636E+06     -0.80727856E+06     -0.12126864E+04      0.33345966E+03      0.22336247E+06      0.23470000E+04
        256.      0.11077140E+06      0.20480095E+06     -0.79515169E+06     -0.12126864E+04      0.33345966E+03      0.22336247E+06      0.23470000E+04
        257.      0.11077140E+06      0.20813555E+06     -0.78302481E+06     -0.12126864E+04      0.33345966E+03      0.22336247E+06      0.23470000E+04
        258.      0.11077140E+06      0.21147014E+06     -0.77089794E+06     -0.12126864E+04      0.33345966E+03      0.22336247E+06      0.23470000E+04
        259.      0.11077140E+06      0.21480475E+06     -0.75877106E+06     -0.12126864E+04      0.33345966E+03      0.22336247E+06      0.23470000E+04
        260.      0.11077140E+06      0.21813934E+06     -0.74664425E+06     -0.12126864E+04      0.33345966E+03      0.22336247E+06      0.23470000E+04
        261.      0.11077140E+06      0.22147394E+06     -0.73451738E+06     -0.12126864E+04      0.33345966E+03      0.22336247E+06      0.23470000E+04
        262.      0.11077140E+06      0.22480853E+06     -0.72239050E+06     -0.12126864E+04      0.33345966E+03      0.22336247E+06      0.23470000E+04
        263.      0.11077140E+06      0.22814312E+06     -0.71026362E+06     -0.12126864E+04      0.33345966E+03      0.22336247E+06      0.23470000E+04
        264.      0.11077140E+06      0.23147772E+06     -0.69813675E+06     -0.12126864E+04      0.33345966E+03      0.22336247E+06      0.23470000E+04
        265.      0.11077140E+06      0.23481233E+06     -0.68600994E+06     -0.12126864E+04      0.33345966E+03      0.22336247E+06      0.23470000E+04
        266.      0.11077140E+06      0.23814692E+06     -0.67388306E+06     -0.12126864E+04      0.33345966E+03      0.22336247E+06      0.23470000E+04
        267.      0.11077140E+06      0.24148152E+06     -0.66175619E+06     -0.12126864E+04      0.33345966E+03      0.22336247E+06      0.23470000E+04
